Country,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019,2008-18,2019
Sweden,137.14,138.651,146.571,146.23,143.091,146.508,147.384,146.445,145.812,143.038,148.35,140.633,149.407,159.003,155.159,145.584,161.615,146.732,135.435,152.454,159.06,143.3,148.742,149.65,136.681,148.255,151.163,166.302,153.155,153.662,162.058,156.131,164.25,163.384,169.7827693,0.03916399,0.008819063,0.006287165
Switzerland,56.33812334,57.41049335,59.73385486,60.53575492,54.6107714,56.01542743,58.06184583,59.51791972,61.55561297,66.13423977,62.86267092,57.32834822,62.90208612,63.28794046,68.61731526,67.3294386,72.24508931,66.93602871,67.18492079,65.39224349,59.48184636,63.86112174,67.72993036,68.74175226,68.26479532,68.00486178,64.82462679,70.0224067,70.40071717,71.95194524,67.86974322,63.31492929,63.29962679,69.40844497,68.26599284,-0.016459843,0.000965644,0.002527934
Turkey,34.2189,39.6948,44.3529,48.0488,52.0432,57.543,60.2463,67.3422,73.8075,78.3217,86.2474,94.8617,103.2958,111.0224,116.4399,124.9216,122.7247,129.3995,140.5805,150.6983,161.9562,176.2998,191.5581294,198.42,194.812934,211.21013,229.3979215,239.5010578,240.1607346,251.962775,261.7833572,274.4077,297.2775,304.8019,308.4682565,0.012028654,0.043862323,0.011422779
Ukraine,272,272.7,281.5,297.2,295.3,298.835,278.683,252.524,229.906,202.922,194.018,182.986,178.002,172.822,172.12,171.445,172.972,173.734,180.36,182.165,186.055,193.381,196.251,192.586,173.619,188.828,194.9468,198.8777,194.3773,182.8154,163.6823,164.5729,156.0323,159.8528,154.4500264,-0.033798429,-0.018456495,0.005719384
United Kingdom,298.089,301.071,302.112,308.825,314.585,319.739,322.875,321.043,323.102,326.558,337.424,350.867,350.667,362.701,368.151,377.067938,384.778672,387.2463147,398.2091231,393.9297583,398.3611327,397.2823236,396.8299498,388.9180979,376.7538024,382.06825,367.9818211,363.8729969,358.2837378,338.0959239,338.8753287,339.1909055,338.1723966,332.8927573,323.7082965,-0.027589849,-0.015434487,0.011987127
Other Europe,93.76181234,99.07997671,101.3340884,103.9332528,104.5295224,74.52947626,72.57677053,59.70994253,53.80961026,56.82916689,56.80415201,61.45958438,64.47032816,65.62417669,61.94672733,63.37613314,63.10890957,62.57772231,65.96867503,70.54048532,73.66825293,74.96611213,71.52213627,77.57719797,80.37342429,87.208634,81.59342373,79.34429745,90.13734002,80.14823687,85.36922653,89.18912369,83.15080697,92.50797799,88.62249266,-0.042001624,0.017757965,0.003281748
Total Europe,2883.686131,2946.476504,3044.783414,3130.354356,3193.064746,3212.792731,3230.115765,3190.362239,3174.728257,3192.618275,3279.587267,3353.864548,3389.195436,3466.419163,3509.426879,3620.282803,3685.098394,3718.568773,3811.589001,3898.059649,3959.873797,4015.794421,4064.6933,4088.564918,3894.691692,4065.763115,4019.422767,4052.399647,4020.593111,3938.483421,3982.879444,4023.096973,4062.182767,4067.160489,3993.348855,-0.018148198,-0.000524757,0.147876284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,20.702,21.542,22.909,23.572,23.3,23.152,23.4495,19.7626,19.051,17.571,17.044,17.085,16.836,17.995,18.176,18.7,18.969,18.701,21.286,21.744,22.872,24.543,21.847,21.642,18.869,18.7095,20.2938,22.9881,23.354,24.7277,24.6876,24.9529,24.3209,25.19861,26.30813785,0.044031312,0.015331638,0.000974207
Belarus,33.175,36.282,37.453,38.15,38.489,39.526,38.735,37.595,33.369,31.397,24.918,23.728,26.057,23.492,26.516,26.101,25.063,26.456,26.627,31.211,30.961,31.811,31.829,35.054,30.405,34.89,32.203,30.794,31.495,34.737,34.232,33.572,34.515,38.927,40.40933117,0.038079769,0.010534943,0.001496384
Kazakhstan,81.263,85.094,88.49,88.417,89.657,87.379,85.99,83.166,77.889,66.777,66.739,58.747,52,49.8,47.3,51.6350914,55.3840027,58.3305501,63.8663626,66.9423699,67.9197296,71.6684605,76.6209469,80.3477922,78.7291319,82.6464953,86.5855045,90.6138942,92.6157201,94.6432429,91.6451167,94.642384,103.1279558,107.2688078,108.3671211,0.010238888,0.029318908,0.004012904
Russian Federation,962,1001.4,1047.3,1065.5,1076.5,1082.2,1068.1633,1008.45,956.587,875.914,860.027,847.183,834.131,827.158,846.225,877.764,891.284,891.286,916.286,931.9,954.1,992.1,1018.7,1040,993.1,1038.0327,1054.8575,1069.2893,1059.0855,1064.1965,1067.543299,1090.970224,1091.184,1109.19779,1118.14323,0.008064783,0.006462425,0.041405565
Turkmenistan,10.987,12.396,13.267,12.891,14.508,14.61,14.9535,13.1828,12.6368,10.52,9.905,10.13,9.498,9.416,8.86,9.943,10.614,10.707,10.92,11.98,12.819,13.65,14.88,15,16,16.7,17.2,17.8,18.9,20.1,21.5,22.6,22.8,24.2,25.7246,0.063,0.048992567,0.000952599
