Country,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019,2008-18,2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,10.67897125,10.70583539,10.67894604,11.40220331,12.30129169,12.9855785,13.10529366,13.56071391,14.34047533,14.08880431,13.53456942,14.44366533,14.40381054,14.92458913,15.75326077,15.23404609,14.7564071,14.23354342,14.43548377,14.96436078,15.40168897,15.27440851,15.40247992,15.45162762,15.28751829,15.0473425,14.68166969,14.38491308,14.32110227,14.18576112,14.25781717,14.72924631,14.53709927,14.42228103,14.21750647,14.30741212,14.56011357,14.36718806,14.3533407,14.33946814,14.1659172,14.51322843,13.89002168,14.02825473,13.15429711,13.70618966,13.20216248,13.36885139,13.74595931,13.16627917,13.39985761,13.61972299,13.78398327,13.43934242,13.13989997,-0.022281034,-0.004279525,0.022503722
Greece,0.284409496,0.310824108,0.342360876,0.356015359,0.375672919,0.417204996,0.497366772,0.558132225,0.642726858,0.628262611,0.71254281,0.787453597,0.816644469,0.830329686,0.728630797,0.721791189,0.705265568,0.714761976,0.719565936,0.751049009,0.793468257,0.794881294,0.869694812,0.918634954,0.996224491,1.049071389,1.057263073,1.07304024,1.089833007,1.108872908,1.148848205,1.180057773,1.212453616,1.288134988,1.285998495,1.356178134,1.369310347,1.374960146,1.44523118,1.44755512,1.455696174,1.504593426,1.533692225,1.479230201,1.430948481,1.361821864,1.327020093,1.255328689,1.188486933,1.118798229,1.126271694,1.107897905,1.16719634,1.161222401,1.145549534,-0.013496869,-0.023914269,0.001961897
Hungary,0.66586311,0.674801754,0.643959836,0.668123772,0.715483514,0.770846088,0.795887305,0.821729805,0.889833422,0.917088901,0.970882981,1.037250587,1.090630635,1.166446592,1.155043979,1.15854737,1.146783299,1.151874844,1.131496456,1.161935472,1.1986788,1.192871952,1.245481764,1.216162222,1.184569339,1.171114467,1.095136959,1.032564704,1.017883767,1.031294515,1.037961618,1.056611178,1.027356924,1.038619178,1.040609009,1.00717221,1.036074418,1.021194529,1.028072656,1.035410205,1.106103426,1.089712158,1.074402342,1.058412145,0.970659654,0.99074383,0.985689072,0.91493848,0.869509717,0.87178023,0.915572617,0.930890782,0.976669413,0.98335977,0.993295486,0.010103846,-0.007328022,0.001701143
Iceland,0.026885552,0.028224689,0.02793743,0.029560845,0.029404478,0.035459835,0.038594848,0.041956171,0.050653049,0.049330126,0.047306691,0.048870111,0.051696424,0.05398427,0.056245235,0.056922448,0.058035252,0.059411945,0.06131174,0.064532591,0.063876404,0.066773703,0.06890752,0.072669097,0.075267644,0.075336456,0.073538412,0.076136629,0.079094712,0.07997921,0.082536044,0.087458411,0.091615879,0.099088916,0.108539063,0.115245086,0.116436554,0.120938071,0.121533359,0.124013146,0.124520442,0.136702882,0.156155275,0.194776357,0.194471331,0.194462794,0.194487863,0.196414186,0.202688496,0.202421054,0.211266011,0.212323952,0.222121455,0.229199428,0.21962642,-0.041767156,0.016407191,0.000376138
Ireland,0.242979458,0.272355431,0.295292644,0.344500969,0.345763378,0.272375863,0.283140603,0.298813688,0.314117321,0.319531546,0.2989855,0.305175377,0.325187948,0.338352036,0.373098107,0.360987694,0.352212338,0.349717695,0.344655754,0.34104269,0.357796026,0.386417174,0.390946463,0.38895349,0.40085074,0.420872165,0.435983349,0.43897679,0.448555513,0.466265959,0.475476162,0.502820936,0.524780977,0.564426742,0.597109795,0.621016833,0.658323772,0.653826829,0.636928265,0.645300917,0.673568358,0.68760394,0.708858741,0.705671317,0.643994307,0.642360921,0.607778366,0.601120971,0.589106789,0.587797494,0.622644958,0.648798767,0.650985117,0.665388538,0.663275137,-0.00317619,-0.005860603,0.001135942
Italy,3.313500382,3.599221059,3.901261488,4.217899294,4.5430432,5.018087401,5.285706688,5.543617118,5.789507085,5.786941551,5.662812547,5.979511271,5.991596973,6.143082964,6.336270423,6.173492865,6.045334218,5.92475987,5.800046038,5.889991958,5.866907897,6.026998503,6.20981516,6.362649933,6.545531974,6.574578073,6.723309829,6.718823668,6.611313238,6.599148131,6.870540029,6.879929952,6.97646724,7.162009318,7.387889436,7.492692012,7.531196567,7.470848306,7.715526251,7.855560478,7.863894574,7.82689804,7.680381822,7.573920045,7.070730887,7.284541226,7.115247554,6.921378373,6.593795765,6.23078932,6.368685871,6.430576101,6.493947022,6.529209499,6.373514819,-0.02384587,-0.014732883,0.010915441
Latvia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.380717397,0.353630887,0.322055839,0.304268569,0.303806174,0.308377893,0.284733461,0.203698407,0.175104521,0.169310782,0.15855073,0.148074112,0.148473801,0.160877445,0.137159399,0.134093117,0.14458948,0.146113714,0.144387226,0.161975168,0.166900366,0.158606301,0.163560911,0.164451762,0.155588751,0.176571588,0.157646615,0.162463799,0.156408952,0.143899792,0.147223629,0.156606803,0.17129153,0.155663279,0.158839488,0.020404358,-0.005477154,0.000272032
Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.648202906,0.59785125,0.626596205,0.656947314,0.71103184,0.722865248,0.76446958,0.467289935,0.365158572,0.315722589,0.352151737,0.383025706,0.353423333,0.37898315,0.315404663,0.278894304,0.325838239,0.347331462,0.364120199,0.367272189,0.334082622,0.320201508,0.350233698,0.347119807,0.318482339,0.235863757,0.244789055,0.245750527,0.226571556,0.218515671,0.228185424,0.232118752,0.244967326,0.246075439,0.244833267,-0.005047932,-0.033818122,0.000419308
Luxembourg,0.150438852,0.144155815,0.141968564,0.153549955,0.165261413,0.171596814,0.165008889,0.170151879,0.18038415,0.183169792,0.152152272,0.152408001,0.142209161,0.147952616,0.152075173,0.140182329,0.119875181,0.112313603,0.104988113,0.113114731,0.116165438,0.113549922,0.107295707,0.109965176,0.1263476,0.133680699,0.143668409,0.14409146,0.145982697,0.140359055,0.122078715,0.125575656,0.122890171,0.118649117,0.125400174,0.133806104,0.14338891,0.156772811,0.164408829,0.186236861,0.189005446,0.185634472,0.180209903,0.178871918,0.171060733,0.180129814,0.175477904,0.172275286,0.16409903,0.158944805,0.154474515,0.152434447,0.158917921,0.16634387,0.169996907,0.021960759,-0.007234986,0.000291141
Netherlands,1.490256337,1.596158762,1.687680101,1.887809229,2.105164568,2.375192768,2.504691211,2.909227316,3.094615969,2.936741619,2.960328511,3.228590364,3.170639956,3.234370381,3.341540521,3.137471672,2.975154598,2.75066374,2.763924185,2.869704771,2.96075515,3.107370509,3.171349443,3.181685512,3.196202512,3.276801307,3.339069128,3.378710639,3.406769359,3.37003964,3.507219308,3.65840553,3.592794292,3.617712316,3.573627481,3.620071964,3.758873771,3.759594357,3.78503725,3.911615848,3.992328555,3.910303384,3.976443919,3.926387206,3.869513197,4.095415115,3.919860919,3.791518933,3.678379377,3.474206948,3.516661634,3.578942566,3.530837626,3.526102139,3.51116877,-0.004235093,-0.010695063,0.006013316
