Date,CL=F,HO=F,NG=F,RB=F
2016-01-15,29.420000076293945,0.9343000054359436,2.0999999046325684,1.0211999416351318
2016-01-19,28.459999084472656,0.9086999893188477,2.0910000801086426,1.0262000560760498
2016-01-20,26.549999237060547,0.8657000064849854,2.118000030517578,1.017699956893921
2016-01-21,29.530000686645508,0.8974999785423279,2.138000011444092,1.0312000513076782
2016-01-22,32.189998626708984,0.9957000017166138,2.1389999389648438,1.083799958229065
2016-01-25,30.34000015258789,0.9352999925613403,2.1579999923706055,1.0299999713897705
2016-01-26,31.450000762939453,0.9677000045776367,2.180000066757202,1.0471999645233154
2016-01-27,32.29999923706055,1.0252000093460083,2.188999891281128,1.045699954032898
2016-01-28,33.220001220703125,1.030900001525879,2.181999921798706,1.0789999961853027
2016-01-29,33.619998931884766,1.0550999641418457,2.2980000972747803,1.1030999422073364
2016-02-01,31.6200008392334,1.0364999771118164,2.1519999504089355,1.0829999446868896
2016-02-02,29.8799991607666,1.0109000205993652,2.0250000953674316,1.0008000135421753
2016-02-03,32.279998779296875,1.0786000490188599,2.0380001068115234,1.013700008392334
2016-02-04,31.719999313354492,1.0805000066757202,1.972000002861023,1.02839994430542
2016-02-05,30.889999389648438,1.059000015258789,2.062999963760376,0.9926999807357788
2016-02-08,29.690000534057617,1.0463999509811401,2.140000104904175,0.9560999870300293
2016-02-09,27.940000534057617,0.9749000072479248,2.0980000495910645,0.8988999724388123
2016-02-10,27.450000762939453,0.9749000072479248,2.0460000038146973,0.9424999952316284
2016-02-11,26.209999084472656,0.9790999889373779,1.99399995803833,0.9416999816894531
2016-02-12,29.440000534057617,1.0693000555038452,1.965999960899353,1.0432000160217285
2016-02-16,29.040000915527344,1.0269999504089355,1.902999997138977,0.9708999991416931
2016-02-17,30.65999984741211,1.0879000425338745,1.9420000314712524,1.0033999681472778
2016-02-18,30.770000457763672,1.079200029373169,1.8519999980926514,0.9724000096321106
2016-02-19,29.639999389648438,1.0255000591278076,1.8040000200271606,0.9593999981880188
2016-02-22,31.479999542236328,1.0550999641418457,1.8209999799728394,1.000599980354309
2016-02-23,31.8700008392334,1.0220999717712402,1.781999945640564,0.9663000106811523
2016-02-24,32.150001525878906,1.059399962425232,1.777999997138977,1.0104000568389893
2016-02-25,33.06999969482422,1.0700000524520874,1.7109999656677246,1.055999994277954
2016-02-26,32.779998779296875,1.051200032234192,1.7910000085830688,1.0166000127792358
2016-02-29,33.75,1.0759999752044678,1.7109999656677246,1.0497000217437744
2016-03-01,34.400001525878906,1.0994999408721924,1.7419999837875366,1.3035000562667847
2016-03-02,34.65999984741211,1.1065000295639038,1.6779999732971191,1.3107000589370728
2016-03-03,34.56999969482422,1.1202000379562378,1.6390000581741333,1.298799991607666
2016-03-04,35.91999816894531,1.1612999439239502,1.6660000085830688,1.3321000337600708
2016-03-07,37.900001525878906,1.222499966621399,1.690000057220459,1.392699956893921
