Date,0968.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CAP.DE,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRI,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XJNGF,XPEV,weight
2000-09-18,,,,,,,,11.88,,56.25,,,5499.0,,,6.62,,,,,,,19.5,,470.0,,,,,,,,,93.38,,,,0.1891891891891892
2000-09-19,,,,,,,,11.73,,62.34,,,5112.0,,,6.5,,,,,,,19.19,,456.25,,,,,,,,,95.19,,,,0.1891891891891892
2000-09-20,,,,,,,,11.44,,60.25,,,5485.5,,,6.31,,,,,,,20.48,,476.88,,,,,,,,,91.31,,,,0.1891891891891892
2000-09-21,,,,,,,,11.17,,57.59,,,6048.0,,,6.31,,,,,,,21.25,,473.75,,,,,,,,,89.5,,,,0.1891891891891892
2000-09-22,,,,,,,,31.71,,60.44,,,5944.5,,,5.88,,,,,,,20.38,,440.0,,,,,,,,,90.25,,,,0.1891891891891892
2000-09-25,,,,,,,,31.41,,61.25,,,6003.0,,,5.38,,,,,,,21.12,,455.0,,,,,,,,,94.75,,,,0.1891891891891892
2000-09-26,,,,,,,,31.41,,58.47,,,7150.5,,,6.5,,,,,,,19.75,,443.75,,,,,,,,,109.88,,,,0.1891891891891892
2000-09-27,,,,,,,,11.23,,57.75,,,6975.0,,,6.25,,,,,,,19.5,,402.5,,,,,,,,,115.5,,,,0.1891891891891892
2000-09-28,,,,,,,,11.23,,58.53,,,6822.0,,,6.19,,,,,,,21.48,,384.38,,,,,,,,,115.0,,,,0.1891891891891892
2000-09-29,,,,,,,,33.18,,58.12,,,6928.88,,,6.12,,,,,,,22.06,,372.5,,,,,,,,,106.27,,,,0.1891891891891892
2000-10-02,,,,,,,,33.19,,55.0,,,7416.0,,,6.44,,,,,,,20.06,,365.0,,,,,,,,,104.0,,,,0.1891891891891892
2000-10-03,,,,,,,,33.19,,53.62,,,6570.0,,,6.47,,,,,,,19.94,,285.62,,,,,,,,,99.0,,,,0.1891891891891892
2000-10-04,,,,,,,,10.9,,57.34,,,6982.88,,,6.44,,,,,,,20.75,,275.0,,,,,,,,,102.0,,,,0.1891891891891892
2000-10-05,,,,,,,,10.74,,56.88,,,6961.5,,,6.44,,,,,,,20.25,,311.25,,,,,,,,,102.53,,,,0.1891891891891892
2000-10-06,,,,,,,,10.58,,55.62,,,6399.0,,,6.25,,,,,,,18.5,,297.81,,,,,,,,,67.56,,,,0.1891891891891892
2000-10-09,,,,,,,,31.09,,56.38,,,6124.5,,,5.88,,,,,,,17.0,,280.0,,,,,,,,,76.25,,,,0.1891891891891892
2000-10-10,,,,,,,,29.82,,51.05,,,5976.0,,,5.94,,,,,,,16.0,,271.88,,,,,,,,,69.62,,,,0.1891891891891892
2000-10-11,,,,,,,,9.91,,46.78,,,5904.0,,,5.88,,,,,,,15.97,,257.5,,,,,,,,,73.88,,,,0.1891891891891892
2000-10-12,,,,,,,,29.23,,47.53,,,5472.0,,,5.62,,,,,,,15.38,,252.5,,,,,,,,,71.25,,,,0.1891891891891892
2000-10-13,,,,,,,,29.23,,43.81,,,6043.5,,,5.62,,,,,,,16.38,,275.0,,,,,,,,,78.61,,,,0.1891891891891892
2000-10-16,,,,,,,,29.23,,42.59,,,6619.5,,,5.88,,,,,,,16.62,,285.0,,,,,,,,,80.0,,,,0.1891891891891892
2000-10-17,,,,,,,,29.23,,38.0,,,6507.0,,,5.5,,,,,,,15.25,,255.62,,,,,,,,,79.94,,,,0.1891891891891892
2000-10-18,,,,,,,,29.23,,37.44,,,6201.0,,,5.44,,,,,,,15.88,,242.5,,,,,,,,,74.25,,,,0.1891891891891892
2000-10-19,,,,,,,,29.23,,43.28,,,6039.0,,,5.88,,,,,,,17.38,,258.75,,,,,,,,,79.12,,,,0.1891891891891892
2000-10-20,,,,,,,,29.23,,45.25,,,5427.0,,,5.88,,,,,,,17.56,,274.38,,,,,,,,,85.88,,,,0.1891891891891892
2000-10-23,,,,,,,,9.59,,45.22,,,5277.38,,,5.62,,,,,,,17.94,,277.5,,,,,,,,,84.31,,,,0.1891891891891892
2000-10-24,,,,,,,,28.78,,43.0,,,5148.0,,,5.44,,,,,,,17.5,,313.12,,,,,,,,,80.0,,,,0.1891891891891892
2000-10-25,,,,,,,,9.77,,40.94,,,4522.5,,,5.69,,,,,,,16.25,,275.0,,,,,,,,,68.0,,,,0.1891891891891892
2000-10-26,,,,,,,,10.24,,45.09,,,4729.5,,,5.69,,,,,,,16.38,,270.0,,,,,,,,,70.75,,,,0.1891891891891892
2000-10-27,,,,,,,,10.4,,43.62,,,5094.0,,,5.5,,,,,,,16.81,,265.0,,,,,,,,,63.44,,,,0.1891891891891892
2000-10-30,,,,,,,,10.82,,43.0,,,5202.0,,,5.28,,,,,,,16.69,,250.62,,,,,,,,,64.75,,,,0.1891891891891892
2000-10-31,,,,,,,,32.47,,49.62,,,5512.5,,,5.88,,,,,,,17.25,,239.38,,,,,,,,,66.2,,,,0.1891891891891892
2000-11-01,,,,,,,,11.12,,50.62,,,5193.0,,,5.5,,,,,,,18.5,,228.12,,,,,,,,,66.12,,,,0.1891891891891892
2000-11-02,,,,,,,,11.65,,54.94,,,5166.0,,,5.44,,,,,,,17.75,,240.0,,,,,,,,,69.88,,,,0.1891891891891892
2000-11-03,,,,,,,,12.22,,59.88,,,5760.0,,,5.69,,,,,,,17.5,,236.25,,,,,,,,,67.12,,,,0.1891891891891892
2000-11-06,,,,,,,,12.55,,61.5,,,5688.0,,,5.75,,,,,,,17.38,,218.12,,,,,,,,,65.88,,,,0.1891891891891892
2000-11-07,,,,,,,,12.88,,55.81,,,5490.0,,,6.0,,,,,,,17.75,,215.62,,,,,,,,,63.12,,,,0.1891891891891892
2000-11-08,,,,,,,,37.77,,49.0,,,5166.0,,,5.62,,,,,,,17.88,,234.38,,,,,,,,,59.5,,,,0.1891891891891892
2000-11-09,,,,,,,,12.72,,54.09,,,5211.0,,,5.56,,,,,,,17.62,,221.25,,,,,,,,,55.75,,,,0.1891891891891892
2000-11-10,,,,,,,,12.59,,50.0,,,4806.0,,,5.41,,,,,,,17.0,,210.0,,,,,,,,,54.88,,,,0.1891891891891892
2000-11-13,,,,,,,,12.15,,49.88,,,4396.5,,,5.25,,,,,,,16.12,,205.62,,,,,,,,,53.75,,,,0.1891891891891892
2000-11-14,,,,,,,,36.46,,54.12,,,4644.0,,,5.38,,,,,,,16.25,,211.88,,,,,,,,,55.88,,,,0.1891891891891892
2000-11-15,,,,,,,,12.55,,56.06,,,4635.0,,,5.12,,,,,,,15.88,,213.12,,,,,,,,,57.31,,,,0.1891891891891892
2000-11-16,,,,,,,,12.46,,50.84,,,4342.5,,,5.06,,,,,,,15.5,,192.5,,,,,,,,,51.94,,,,0.1891891891891892
2000-11-17,,,,,,,,12.1,,50.75,,,3906.0,,,5.0,,,,,,,15.38,,180.62,,,,,,,,,51.44,,,,0.1891891891891892
2000-11-20,,,,,,,,12.14,,46.0,,,3735.0,,,4.94,,,,,,,14.44,,163.12,,,,,,,,,44.0,,,,0.1891891891891892
2000-11-21,,,,,,,,12.62,,44.16,,,4027.5,,,4.94,,,,,,,12.88,,163.75,25.14,,,,,,,,40.0,,,,0.21621621621621623
2000-11-22,,,,,,,,12.55,,41.78,,,3883.5,,,4.75,,,,,,,13.31,,148.12,25.33,,,,,,,,40.62,,,,0.21621621621621623
2000-11-23,,,,,,,,36.9,,,,,,,,,,,,,,,,,,24.65,,,,,,,,,,,,0.05405405405405406
2000-11-24,,,,,,,,12.14,,44.25,,,4284.0,,,4.75,,,,,,,14.25,,165.0,23.77,,,,,,,,45.06,,,,0.21621621621621623
2000-11-27,,,,,,,,12.39,,42.88,,,4041.0,,,4.62,,,,,,,14.38,,151.88,21.44,,,,,,,,38.0,,,,0.21621621621621623
2000-11-28,,,,,,,,12.03,,36.69,,,3721.5,,,4.44,,,,,,,13.56,,143.75,21.16,,,,,,,,35.94,,,,0.21621621621621623
2000-11-29,,,,,,,,12.22,,34.62,,,4036.5,,,4.31,,,,,,,11.12,,131.88,22.85,,,,,,,,33.64,,,,0.21621621621621623
2000-11-30,,,,,,,,12.62,,28.06,,,4024.12,,,3.94,,,,,,,9.88,,118.12,21.78,,,,,,,,32.12,,,,0.21621621621621623
2000-12-01,,,,,,,,12.39,,30.97,,,4473.0,,,4.25,,,,,,,10.25,,133.12,21.83,,,,,,,,38.25,,,,0.21621621621621623
2000-12-04,,,,,,,,12.0,,30.78,,,4446.0,,,4.12,,,,,,,9.62,,128.75,19.58,,,,,,,,37.88,,,,0.21621621621621623
2000-12-05,,,,,,,,11.89,,37.19,,,4959.0,,,4.44,,,,,,,10.0,,133.75,19.49,,,,,,,,47.25,,,,0.21621621621621623
2000-12-06,,,,,,,,12.02,,34.28,,,5148.0,,,3.62,,,,,,,10.0,,148.75,19.49,,,,,,,,45.44,,,,0.21621621621621623
2000-12-07,,,,,,,,11.73,,32.5,,,4878.0,,,4.0,,,,,,,9.06,,137.5,17.83,,,,,,,,42.0,,,,0.21621621621621623
2000-12-08,,,,,,,,11.73,,37.5,,,5269.5,,,4.0,,,,,,,9.38,,140.62,18.32,,,,,,,,49.88,,,,0.21621621621621623
2000-12-11,,,,,,,,11.73,,40.12,,,4842.0,,,4.0,,,,,,,10.0,,142.5,16.75,,,,,,,,49.88,,,,0.21621621621621623
2000-12-12,,,,,,,,11.89,,38.25,,,4932.0,,,3.69,,,,,,,9.38,,130.62,15.59,,,,,,,,48.06,,,,0.21621621621621623
2000-12-13,,,,,,,,35.17,,37.12,,,4509.0,,,3.75,,,,,,,9.06,,126.88,14.91,,,,,,,,42.81,,,,0.21621621621621623
2000-12-14,,,,,,,,34.56,,34.0,,,4347.0,,,3.5,,,,,,,9.44,,115.0,17.15,,,,,,,,40.31,,,,0.21621621621621623
2000-12-15,,,,,,,,34.08,,34.12,,,4626.0,,,3.56,,,,,,,9.0,,111.88,17.86,,,,,,,,40.94,,,,0.21621621621621623
2000-12-18,,,,,,,,11.73,,34.06,,,4604.62,,,3.44,,,,,,,8.19,,104.38,17.53,,,,,,,,40.62,,,,0.21621621621621623
2000-12-19,,,,,,,,34.56,,34.0,,,4306.5,,,3.38,,,,,,,6.88,,103.75,17.44,,,,,,,,36.94,,,,0.21621621621621623
2000-12-20,,,,,,,,33.39,,31.12,,,4572.0,,,3.31,,,,,,,6.0,,94.38,17.36,,,,,,,,35.06,,,,0.21621621621621623
2000-12-21,,,,,,,,11.43,,31.5,,,4470.75,,,3.38,,,,,,,6.88,,104.84,16.81,,,,,,,,31.88,,,,0.21621621621621623
2000-12-22,,,,,,,,11.23,,35.62,,,4617.0,,,4.5,,,,,,,7.94,,111.88,17.54,,,,,,,,38.62,,,,0.21621621621621623
2000-12-26,,,,,,,,,,34.19,,,4702.5,,,4.19,,,,,,,7.0,,119.38,,,,,,,,,38.06,,,,0.16216216216216217
2000-12-27,,,,,,,,10.84,,39.19,,,5202.0,,,4.44,,,,,,,6.62,,128.12,18.15,,,,,,,,39.0,,,,0.21621621621621623
2000-12-28,,,,,,,,11.23,,37.75,,,5607.0,,,3.88,,,,,,,6.91,,158.12,21.23,,,,,,,,40.5,,,,0.21621621621621623
2000-12-29,,,,,,,,11.56,,35.53,,,4936.5,,,3.62,,,,,,,7.19,,146.88,20.46,,,,,,,,40.12,,,,0.21621621621621623
2001-01-02,,,,,,,,34.68,,31.38,,,4522.5,,,3.81,,,,,,,7.81,,158.75,19.65,,,,,,,,36.5,,,,0.21621621621621623
2001-01-03,,,,,,,,11.56,,37.12,,,4383.0,,,4.69,,,,,,,8.19,,160.0,20.27,,,,,,,,41.25,,,,0.21621621621621623
2001-01-04,,,,,,,,11.56,,36.44,,,4095.0,,,4.62,,,,,,,8.69,,172.5,20.75,,,,,,,,44.62,,,,0.21621621621621623
2001-01-05,,,,,,,,,,32.25,,,3384.0,,,4.5,,,,,,,8.62,,152.5,,,,,,,,,40.0,,,,0.16216216216216217
2001-01-08,,,,,,,,34.08,,32.25,,,3596.62,,,4.0,,,,,,,9.19,,155.0,21.24,,,,,,,,40.62,,,,0.21621621621621623
2001-01-09,,,,,,,,34.08,,31.69,,,3694.5,,,4.69,,,,,,,9.25,,150.0,21.68,,,,,,,,46.75,,,,0.21621621621621623
2001-01-10,,,,,,,,34.08,,31.44,,,4068.0,,,4.75,,,,,,,9.34,,150.0,20.66,,,,,,,,56.23,,,,0.21621621621621623
2001-01-11,,,,,,,,33.09,,34.94,,,4630.5,,,5.75,,,,,,,9.56,,179.38,21.24,,,,,,,,59.12,,,,0.21621621621621623
2001-01-12,,,,,,,,32.12,,32.19,,,4378.5,,,6.0,,,,,,,9.75,,199.38,21.09,,,,,,,,60.0,,,,0.21621621621621623
2001-01-15,,,,,,,,10.9,,,,,,,,,,,,,,,,,,21.34,,,,,,,,,,,,0.05405405405405406
2001-01-16,,,,,,,,32.12,,28.0,,,4981.5,,,6.0,,,,,,,10.38,,228.12,21.97,,,,,,,,58.12,,,,0.21621621621621623
2001-01-17,,,,,,,,10.22,,29.62,,,4950.0,,,5.75,,,,,,,11.5,,270.0,21.34,,,,,,,,60.25,,,,0.21621621621621623
2001-01-18,,,,,,,,9.57,,33.25,,,5220.0,,,5.75,,,,,,,12.31,,313.75,21.44,,,,,,,,64.12,,,,0.21621621621621623
2001-01-19,,,,,,,,9.41,,34.31,,,5557.5,,,5.75,,,,,,,14.12,,248.12,20.9,,,,,,,,62.38,,,,0.21621621621621623
2001-01-22,,,,,,,,10.07,,33.5,,,5175.0,,,6.25,,,,,,,12.75,,249.38,19.88,,,,,,,,60.75,,,,0.21621621621621623
2001-01-23,,,,,,,,29.7,,34.31,,,5017.5,,,6.62,,,,,,,12.75,,246.25,21.63,,,,,,,,61.06,,,,0.21621621621621623
2001-01-24,,,,,,,,29.21,,34.81,,,4743.0,,,6.31,,,,,,,12.94,,250.62,21.83,,,,,,,,61.61,,,,0.21621621621621623
2001-01-25,,,,,,,,10.08,,32.75,,,4509.0,,,6.25,,,,,,,12.75,,235.0,21.91,,,,,,,,55.25,,,,0.21621621621621623
2001-01-26,,,,,,,,9.91,,33.81,,,4842.0,,,6.38,,,,,,,12.0,,250.62,21.78,,,,,,,,57.5,,,,0.21621621621621623
2001-01-29,,,,,,,,10.24,,34.38,,,4896.0,,,6.5,,,,,,,12.38,,245.0,22.51,,,,,,,,56.0,,,,0.21621621621621623
2001-01-30,,,,,,,,10.57,,35.19,,,5022.0,,,5.81,,,,,,,13.0,,270.0,22.31,,,,,,,,58.12,,,,0.21621621621621623
2001-01-31,,,,,,,,10.9,,34.5,,,5148.0,,,6.31,,,,,,,12.75,,266.25,22.51,,,,,,,,56.72,,,,0.21621621621621623
2001-02-01,,,,,,,,32.7,,34.62,,,4806.0,,,6.06,,,,,,,12.0,,264.38,23.48,,,,,,,,55.11,,,,0.21621621621621623
2001-02-02,,,,,,,,32.7,,33.5,,,4752.0,,,5.62,,,,,,,11.95,,255.62,23.88,,,,,,,,50.12,,,,0.21621621621621623
2001-02-05,,,,,,,,32.7,,32.56,,,4727.25,,,6.0,,,,,,,11.62,,244.38,24.54,,,,,,,,51.5,,,,0.21621621621621623
2001-02-06,,,,,,,,10.73,,32.69,,,4932.0,,,6.44,,,,,,,12.31,,242.5,25.82,,,,,,,,53.38,,,,0.21621621621621623
2001-02-07,,,,,,,,32.2,,30.0,,,4950.0,,,6.44,,,,,,,11.69,,228.75,23.48,,,,,,,,54.19,,,,0.21621621621621623
2001-02-08,,,,,,,,10.9,,31.06,,,4738.5,,,6.28,,,,,,,10.62,,226.25,25.43,,,,,,,,50.25,,,,0.21621621621621623
2001-02-09,,,,,,,,10.75,,30.12,,,4284.0,,,6.44,,,,,,,9.56,,201.88,24.26,,,,,,,,46.5,,,,0.21621621621621623
2001-02-12,,,,,,,,32.0,,30.69,,,4054.5,,,7.0,,,,,,,9.38,,188.75,24.36,,,,,,,,48.81,,,,0.21621621621621623
2001-02-13,,,,,,,,10.57,,29.38,,,4226.62,,,6.81,,,,,,,8.81,,190.0,22.96,,,,,,,,46.12,,,,0.21621621621621623
2001-02-14,,,,,,,,10.9,,31.81,,,4329.0,,,6.88,,,,,,,9.25,,191.88,22.7,,,,,,,,48.75,,,,0.21621621621621623
2001-02-15,,,,,,,,,,30.94,,,4450.5,,,7.0,,,,,,,10.38,,200.0,,,,,,,,,54.0,,,,0.16216216216216217
2001-02-16,,,,,,,,32.7,,29.12,,,4225.5,,,6.88,,,,,,,10.12,,196.88,26.59,,,,,,,,49.44,,,,0.21621621621621623
2001-02-19,,,,,,,,10.9,,,,,,,,,,,,,,,,,,28.49,,,,,,,,,,,,0.05405405405405406
2001-02-20,,,,,,,,11.06,,26.56,,,3834.0,,,7.44,,,,,,,9.38,,178.75,27.92,,,,,,,,42.88,,,,0.21621621621621623
2001-02-21,,,,,,,,32.61,,24.19,,,3631.5,,,8.0,,,,,,,8.84,,175.62,25.33,,,,,,,,42.88,,,,0.21621621621621623
2001-02-22,,,,,,,,10.73,,24.19,,,3609.0,,,7.38,,,,,,,8.69,,176.25,26.41,,,,,,,,41.75,,,,0.21621621621621623
2001-02-23,,,,,,,,31.63,,24.5,,,3541.5,,,7.69,,,,,,,9.38,,173.75,26.79,,,,,,,,42.88,,,,0.21621621621621623
2001-02-26,,,,,,,,30.67,,25.06,,,3555.0,,,7.44,,,,,,,9.62,,170.62,30.11,,,,,,,,42.25,,,,0.21621621621621623
2001-02-27,,,,,,,,30.18,,22.25,,,3807.0,,,7.5,,,,,,,9.91,,161.25,28.21,,,,,,,,39.0,,,,0.21621621621621623
2001-02-28,,,,,,,,30.18,,21.0,,,3379.5,,,7.59,,,,,,,9.38,,157.5,29.33,,,,,,,,37.69,,,,0.21621621621621623
2001-03-01,,,,,,,,9.91,,21.75,,,3456.0,,,8.75,,,,,,,9.12,,150.62,29.22,,,,,,,,40.88,,,,0.21621621621621623
2001-03-02,,,,,,,,9.91,,22.5,,,3168.0,,,9.06,,,,,,,9.44,,150.0,28.18,,,,,,,,40.38,,,,0.21621621621621623
2001-03-05,,,,,,,,29.43,,23.31,,,3114.0,,,9.5,,,,,,,8.75,,151.25,29.1,,,,,,,,42.62,,,,0.21621621621621623
2001-03-06,,,,,,,,9.81,,25.88,,,3177.0,,,9.25,,,,,,,9.25,,145.62,31.52,,,,,,,,45.19,,,,0.21621621621621623
2001-03-07,,,,,,,,29.43,,25.44,,,3415.5,,,9.06,,,,,,,9.84,,144.38,29.91,,,,,,,,42.62,,,,0.21621621621621623
2001-03-08,,,,,,,,9.96,,17.5,,,3285.0,,,8.56,,,,,,,9.62,,148.12,30.21,,,,,,,,41.38,,,,0.21621621621621623
2001-03-09,,,,,,,,9.97,,16.3,,,3145.5,,,9.31,,,,,,,8.88,,141.25,31.15,,,,,,,,39.38,,,,0.21621621621621623
2001-03-12,,,,,,,,29.4,,15.72,,,2803.5,,,9.12,,,,,,,7.88,,136.25,31.86,,,,,,,,37.44,,,,0.21621621621621623
2001-03-13,,,,,,,,9.74,,16.26,,,3141.0,,,9.25,,,,,,,8.06,,137.5,33.42,,,,,,,,40.06,,,,0.21621621621621623
2001-03-14,,,,,,,,,,15.97,,,3073.5,,,8.88,,,,,,,8.06,,126.88,,,,,,,,,40.31,,,,0.16216216216216217
2001-03-15,,,,,,,,9.41,,15.91,,,2956.5,,,8.81,,,,,,,7.62,,133.12,28.21,,,,,,,,40.06,,,,0.21621621621621623
2001-03-16,,,,,,,,9.55,,15.05,,,2889.0,,,9.19,,,,,,,7.03,,133.12,25.55,,,,,,,,36.12,,,,0.21621621621621623
2001-03-19,,,,,,,,9.55,,15.36,,,3420.0,,,8.69,,,,,,,7.81,,148.12,23.16,,,,,,,,42.0,,,,0.21621621621621623
2001-03-20,,,,,,,,9.41,,14.92,,,3195.0,,,8.62,,,,,,,7.56,,148.75,24.55,,,,,,,,40.44,,,,0.21621621621621623
2001-03-21,,,,,,,,9.68,,15.15,,,3051.0,,,8.31,,,,,,,8.0,,140.0,22.7,,,,,,,,41.25,,,,0.21621621621621623
2001-03-22,,,,,,,,9.67,,15.82,,,3526.88,,,8.0,,,,,,,7.48,,141.25,21.44,,,,,,,,47.0,,,,0.21621621621621623
2001-03-23,,,,,,,,10.24,,16.89,,,3726.0,,,8.97,,,,,,,7.31,,140.0,24.26,,,,,,,,52.31,,,,0.21621621621621623
2001-03-26,,,,,,,,30.67,,16.25,,,3609.0,,,9.06,,,,,,,7.88,,148.75,27.77,,,,,,,,50.5,,,,0.21621621621621623
2001-03-27,,,,,,,,11.23,,16.14,,,3717.0,,,10.56,,,,,,,9.88,,150.0,27.48,,,,,,,,49.5,,,,0.21621621621621623
2001-03-28,,,,,,,,11.2,,15.02,,,3555.0,,,11.81,,,,,,,9.38,,143.12,24.75,,,,,,,,43.75,,,,0.21621621621621623
2001-03-29,,,,,,,,11.56,,14.99,,,3474.0,,,12.0,,,,,,,9.25,,141.88,24.51,,,,,,,,40.75,,,,0.21621621621621623
2001-03-30,,,,,,,,11.0,,14.97,,,3636.0,,,11.88,,,,,,,10.31,,143.12,25.14,,,,,,,,41.56,,,,0.21621621621621623
2001-04-02,,,,,,,,10.44,,13.92,,,3384.0,,,11.38,,,,,,,9.25,,141.88,25.33,,,,,,,,37.19,,,,0.21621621621621623
2001-04-03,,,,,,,,10.08,,13.31,,,3181.5,,,11.88,,,,,,,8.19,,135.62,24.16,,,,,,,,35.62,,,,0.21621621621621623
2001-04-04,,,,,,,,10.24,,12.26,,,3222.0,,,12.0,,,,,,,7.88,,128.75,23.87,,,,,,,,34.06,,,,0.21621621621621623
2001-04-05,,,,,,,,10.06,,14.09,,,3433.5,,,12.31,,,,82.0,,,9.56,,136.88,25.72,,,,,,,,36.5,,,,0.24324324324324326
2001-04-06,,,,,,,,29.66,,12.96,,,3312.0,,,11.5,,,,87.5,,,9.62,,133.75,24.57,,,,,,,,34.31,,,,0.24324324324324326
2001-04-09,,,,,,,,9.74,,13.23,,,3448.8,,,11.44,,,,88.0,,,9.4,,136.8,24.8,,,,,,,,36.81,,,,0.24324324324324326
2001-04-10,,,,,,,,28.69,,14.04,,,3561.84,,,12.5,,,,90.4,,,9.56,,147.8,26.29,,,,,,,,40.22,,,,0.24324324324324326
2001-04-11,,,,,,,,9.41,,15.9,,,3667.68,,,12.6,,,,91.0,,,9.57,,147.0,26.09,,,,,,,,41.94,,,,0.24324324324324326
2001-04-12,,,,,,,,9.75,,18.21,,,3793.68,,,12.65,,,,91.0,,,9.42,,149.3,25.82,,,,,,,,46.26,,,,0.24324324324324326
2001-04-16,,,,,,,,,,17.21,,,3606.48,,,12.65,,,,,,,9.28,,187.5,,,,,,,,,44.5,,,,0.16216216216216217
2001-04-17,,,,,,,,28.72,,17.37,,,3735.36,,,13.82,,,,88.5,,,9.5,,189.3,24.37,,,,,,,,43.8,,,,0.24324324324324326
2001-04-18,,,,,,,,28.23,,22.01,,,4110.48,,,14.94,,,,90.0,,,12.98,,189.1,26.8,,,,,,,,50.0,,,,0.24324324324324326
2001-04-19,,,,,,,,28.23,,22.7,,,4032.72,,,14.6,,,,90.0,,,13.9,,189.6,27.09,,,,,,,,52.62,,,,0.24324324324324326
2001-04-20,,,,,,,,9.92,,21.73,,,4075.2,,,14.0,,,,89.6,,,13.1,,189.5,27.14,,,,,,,,55.2,,,,0.24324324324324326
2001-04-23,,,,,,,,9.74,,19.14,,,3875.04,,,13.85,,,,89.0,,,14.99,,179.4,26.8,,,,,,,,48.27,,,,0.24324324324324326
2001-04-24,,,,,,,,28.73,,18.7,,,3898.8,,,13.74,,,,88.9,,,16.96,,186.5,26.8,,,,,,,,46.0,,,,0.24324324324324326
2001-04-25,,,,,,,,11.23,,18.99,,,3931.92,,,13.64,,,,89.0,,,16.9,,180.0,26.99,,,,,,,,47.74,,,,0.24324324324324326
2001-04-26,,,,,,,,11.03,,18.91,,,4217.76,,,14.35,,,,88.0,,,15.88,,192.5,26.31,,,,,,,,47.89,,,,0.24324324324324326
2001-04-27,,,,,,,,10.76,,19.79,,,4610.16,,,14.76,,,,88.0,,,16.66,,188.6,25.58,,,,,,,,49.9,,,,0.24324324324324326
2001-04-30,,,,,,,,31.72,,21.53,,,4960.8,,,14.8,,,,90.0,,,16.59,,202.0,23.87,,,,,,,,50.21,,,,0.24324324324324326
2001-05-01,,,,,,,,,,21.89,,,4878.0,,,14.75,,,,,,,16.0,,229.9,,,,,,,,,48.7,,,,0.16216216216216217
2001-05-02,,,,,,,,10.75,,22.39,,,4990.32,,,14.2,,,,87.0,,,15.8,,245.0,22.9,,,,,,,,49.55,,,,0.24324324324324326
2001-05-03,,,,,,,,10.57,,22.05,,,4769.28,,,13.69,,,,83.5,,,15.38,,219.6,23.1,,,,,,,,47.7,,,,0.24324324324324326
2001-05-04,,,,,,,,31.15,,23.3,,,4888.8,,,13.93,,,,80.0,,,16.09,,214.8,24.65,,,,,,,,48.04,,,,0.24324324324324326
2001-05-07,,,,,,,,,,23.03,,,4737.6,,,13.95,,,,81.0,,,16.0,,219.9,,,,,,,,,48.9,,,,0.1891891891891892
2001-05-08,,,,,,,,10.77,,24.49,,,5158.8,,,14.04,,,,80.9,,,16.62,,216.4,25.48,,,,,,,,50.53,,,,0.24324324324324326
2001-05-09,,,,,,,,31.19,,26.24,,,5249.52,,,13.2,,,,79.9,,,17.45,,226.0,24.75,,,,,,,,49.6,,,,0.24324324324324326
2001-05-10,,,,,,,,,,26.24,,,5268.24,,,13.08,,,,83.6,,,16.72,,224.7,24.41,,,,,,,,50.6,,,,0.21621621621621623
2001-05-11,,,,,,,,30.18,,25.27,,,5054.4,,,13.98,,,,88.0,,,16.2,,212.5,24.99,,,,,,,,49.85,,,,0.24324324324324326
2001-05-14,,,,,,,,30.18,,25.32,,,5223.6,,,13.53,,,,86.5,,,16.19,,225.4,23.87,,,,,,,,48.97,,,,0.24324324324324326
2001-05-15,,,,,,,,29.73,,26.96,,,5248.08,,,13.6,,,,87.0,,,17.0,,228.0,24.36,,,,,,,,50.0,,,,0.24324324324324326
2001-05-16,,,,,,,,29.73,,27.65,,,5781.6,,,13.62,,,,85.0,,,17.11,,245.3,24.15,,,,,,,,52.1,,,,0.24324324324324326
2001-05-17,,,,,,,,10.07,,30.8,,,6140.16,,,15.0,,,,84.0,,,17.45,,291.4,24.07,,,,,,,,55.0,,,,0.24324324324324326
2001-05-18,,,,,,,,29.73,,34.08,,,6408.0,,,14.85,,,,86.1,,,17.91,,321.2,25.07,,,,,,,,53.43,,,,0.24324324324324326
2001-05-21,,,,,,,,10.08,,35.97,,,6357.6,,,14.59,,,,87.5,,,20.0,,319.3,25.04,,,,,,,,54.7,,,,0.24324324324324326
2001-05-22,,,,,,,,29.73,,33.99,,,6230.88,,,14.23,,,,85.5,,,19.9,,307.9,25.28,,,,,,,,55.76,,,,0.24324324324324326
2001-05-23,,,,,,,,9.91,,31.94,,,5896.8,,,13.75,,,,84.4,,,19.1,,281.7,24.85,,,,,,,,54.3,,,,0.24324324324324326
2001-05-24,,,,,,,,29.73,,33.11,,,6066.0,,,13.55,,,,84.0,,,19.7,,332.5,24.6,,,,,,,,52.49,,,,0.24324324324324326
2001-05-25,,,,,,,,9.91,,32.85,,,6230.16,,,13.38,,,,85.5,,,19.31,,354.0,24.04,,,,,,,,53.25,,,,0.24324324324324326
2001-05-28,,,,,,,,29.38,,,,,,,,,,,,86.3,,,,,,23.48,,,,,,,,,,,,0.08108108108108109
